label	data

2	"Kilroy-Silk  attacked  with  slurry  |||    Euro  MP  Robert  Kilroy-Silk  has  had  a  bucket  of  farm  slurry  thrown  over  him  by  a  protester  in  Manchester.  |||    The  UK  Independence  Party  member  was  arriving  for  a  BBC  radio  show  when  the  attacker  emerged  from  behind  a  bush.  Fellow  guest  Ruth  Kelly  MP  was  also  hit  by  the  slurry.  Mr  Kilroy-Silk  said  the  man,  who  later  disappeared,  claimed  he  was  ""doing  it  in  the  name  of  Islam"".  In  January,  Mr  Kilroy-Silk  quit  his  BBC  One  show  for  remarks  he  made  about  Arabs,  who  he  called  ""suicide  bombers"".  |||    Mr  Kilroy-Silk  had  already  been  taken  off  air  by  BBC  bosses  for  the  comments,  in  which  he  also  described  Arabs  as  ""limb-amputators,  women  repressors"".  The  remarks  prompted  outrage  among  Muslim  groups.  The  slurry  attack  took  place  on  Friday  as  Mr  Kilroy-Silk  and  Ms  Kelly,  a  Cabinet  Office  minister  and  Bolton  West  MP,  arrived  at  Manchester  High  School  for  Girls  for  the  recording  of  BBC  Radio  4's  Any  Questions.  |||    The  police  were  called  but  the  attacker  had  disappeared  by  the  time  officers  arrived.  They  are  treating  the  incident  as  assault.  The  programme's  host,  Jonathan  Dimbleby,  later  told  the  audience  the  MEP  had  been  covered  from  ""head  to  toe"".  Mr  Kilroy-Silk  was  still  able  appear  to  appear  on  the  show  after  being  loaned  a  change  of  clothes.  |||    He  told  reporters  he  was  ""very  angry""  and  planned  to  press  charges  if  his  attacker  was  caught.  He  said  the  man  shouted:  ""You've  offended  my  religion,  I'm  doing  this  in  the  name  of  Islam.""  ""As  I  started  to  turn  round  a  guy  tipped  a  bucket  of  farmyard  muck  over  me  and  then  threw  the  rest  of  it  over  me  and  the  car,""  Mr  Kilroy-Silk  said.  ""I  was  totally  covered,  it  was  all  through  my  clothes,  and  it  stank  to  high  heaven.  It  went  all  inside  the  car  and  splattered  Ruth  Kelly.""  A  BBC  spokesman  said:  ""He  took  his  seat  as  Jonathan  Dimbleby  was  introducing  the  show.  Fortunately  someone  at  the  school  had  a  change  of  clothes  to  let  him  have.""  Greater  Manchester  Police  said  people  near  Mr  Kilroy-Silk  had  also  been  hit  by  the  waste.  Officers  took  statements  at  the  scene,  but  no  arrests  have  been  made.  Police  say  the  suspect  ran  off  after  towards  Wilmslow  Road  after  committing  the  offence  but  is  believed  to  have  been  driving  a  red  Vauxhall  Corsa  earlier.  The  suspect  is  described  as  white,  aged  30  to  40,  with  a  ginger  beard.  Police  want  to  hear  from  anyone  who  has  any  information.  |||    Mr  Kilroy-Silk,  an  MEP  for  the  East  Midlands,  resigned  the  UK  Independence  Party  whip  in  the  European  Parliament  in  October,  after  criticising  UKIP  and  stating  his  ambition  to  be  leader.  However,  he  remains  a  member  of  the  party.  He  said  on  Friday  he  hoped  to  be  elected  party  leader  before  Christmas.  ""I  think  that  is  sufficient  time  for  us  to  put  in  process  what  is  necessary...  in  time  for  us  to  fight  and  have  a  significant  impact  upon  the  General  Election.""  But  a  UKIP  spokesman  said  that  would  be  impossible  under  the  party's  constitution,  which  requires  70  days  before  any  leadership  ballot  can  take  place." 

0	"India's  Deccan  seals  $1.8bn  deal  |||    Air  Deccan  has  ordered  30  Airbus  A320  planes  in  a  $1.8bn  (£931m)  deal  as  India's  first  low-cost  airline  expands  in  the  fast-growing  domestic  market.  |||    Air  Deccan  was  set  up  last  year  and  wants  to  lure  travellers  away  from  the  railway  network  and  pricier  rivals.  The  potential  of  the  Indian  market  has  attracted  attention  at  home  and  abroad.  Beer  magnate  Vijay  Mallya  recently  set  up  Kingfisher  Airlines,  while  UK  entrepreneur  Richard  Branson  has  said  he  is  keen  to  start  a  local  operation.  |||    The  country  has  a  population  of  more  than  a  billion  people  and  many  observers  feel  that  it  is  underserved  by  airlines.  Recently  however,  the  booming  economy  has  boosted  personal  spending  power  and  helped  swell  the  middle  classes  and  the  corporate  sector.  India's  government  has  given  its  backing  to  cheaper  and  more  accessible  air  travel.  ""The  days  of  flying  being  a  symbol  of  only  maharajas  or  the  rich  are  over,""  the  minister  for  civil  aviation  Praful  Patel  said  earlier.  Infrastructure  is  being  built  to  handle  the  expected  increase  in  demand  and  on  Tuesday,  Agence  France  Presse  reported  that  a  group  led  by  Germany's  Siemens  won  the  contract  to  build  a  private  airport  near  Bangalore.  India's  airports  authority  and  the  state  government  will  own  13%  each  of  the  finished  transport  hub.  For  its  part,  Air  Deccan,  set  up  by  army  officer  and  silk  farmer  Gorur  Gopinath,  plans  to  increase  its  fleet  to  60  aircraft  within  five  years.  To  help  finance  the  expansion  the  company  may  sell  a  25%  stake  to  an  investor  for  about  $50m.  When  it  was  set  up  the  firm  offered  tickets  that  were  50%  cheaper  than  other  Indian  airlines.  It  said  it  was  basing  its  business  model  on  European  firms  such  as  Ireland's  Ryanair." 

0	"Saudi  NCCI's  shares  soar  |||    Shares  in  Saudi  Arabia's  National  Company  for  Cooperative  Insurance  (NCCI)  soared  on  their  first  day  of  trading  in  Riyadh.  |||    They  were  trading  84%  above  the  offer  price  on  Monday,  changing  hands  at  372  riyals  ($99;  £53)  after  topping  400  early  in  the  day.  Demand  for  the  insurer's  debut  shares  was  strong  -  12  times  what  was  on  sale.  The  listing  was  part  of  the  country's  plans  to  open  up  its  insurance  market  and  boost  demand  in  the  sector.  Deregulation  is  expected  to  boost  demand  for  accident  and  damage  cover.  |||    Previously,  only  NCCI  has  been  legally  allowed  to  offer  insurance  products  within  Saudi  Arabia.  However,  the  authorities  have  turned  a  blind  eye  to  the  many  other  firms  selling  insurance.  Saudi  Arabia  now  wants  a  fully  functioning  insurance  industry  and  is  introducing  legislation  that  will  clamp  down  on  unauthorised  companies.  Policy-makers  also  want  to  make  having  insurance  more  of  a  requirement,  but  first  have  to  take  steps  to  boost  public  confidence  in  the  system,  analysts  said.  As  a  result,  NCCI  is  being  developed  as  the  industry's  flagship  firm  -  publicly-listed,  with  audited  accounts.  Saudi  Arabia  sold  7  million  NCCI  shares,  or  about  70%  of  the  company's  total  capital  last  month.  More  than  800,000  applicants  got  9  shares  each  for  205  riyals  apiece." 

0	"Euronext  'poised  to  make  LSE  bid'  |||    Pan-European  group  Euronext  is  poised  to  launch  a  bid  for  the  London  Stock  Exchange,  UK  media  reports  say.  |||    Last  week,  the  LSE  rejected  a  takeover  proposal  from  German  rival  Deutsche  Boerse  -  the  530  pence-a-share  offer  valued  the  exchange  at  about  £1.35bn.  The  LSE,  which  saw  its  shares  rise  25%,  said  the  bid  undervalued  the  business.  Euronext  -  formed  after  the  Brussels,  Paris  and  Amsterdam  exchanges  merged  -  is  reportedly  working  with  three  investment  banks  on  a  possible  offer.  The  LSE,  Europe's  biggest  stock  market,  is  a  key  prize,  listing  stocks  with  a  total  capitalisation  of  £1.4  trillion.  |||    Euronext  already  has  a  presence  in  London  due  to  its  2001  acquisition  of  London-based  options  and  futures  exchange  Liffe.  Trades  on  the  LSE  are  cleared  via  Clearnet,  in  which  Euronext  has  a  quarter  stake.  |||    Euronext,  which  also  operates  an  exchange  in  Lisbon,  last  week  appointed  UBS  and  ABN  Amro  as  additional  advisors.  It  is  also  working  with  Morgan  Stanley.  Despite  the  rejection  of  the  Deutsche  Boerse  bid  last  week,  Werner  Seifert,  chief  executive  of  the  Frankfurt-based  exchange,  may  well  come  back  with  an  improved  offer.  It  has  long  wanted  to  link  up  with  London,  and  the  two  tried  and  failed  to  seal  a  merger  in  2000.  Responding  to  the  LSE's  rebuff,  Deutsche  Boerse  -  whose  market  capitalisation  is  more  than  £3bn  -  said  it  believed  it  could  show  its  proposal  offered  benefits,  and  that  it  still  hoped  to  make  a  cash  bid.  |||    Last  week  the  LSE  said  not  only  was  the  bid  undervalued,  but  that  it  had  ""been  advised  that  there  can  be  no  assurance  that  any  transaction  could  be  successfully  implemented"".  However,  it  has  indicated  it  is  open  for  further  talks.  Meanwhile,  German  magazine  Der  Spiegel  said  part  of  Mr  Seifert's  negotiations  with  the  LSE  were  about  where  to  base  the  future  board  of  any  merged  exchange.  While  Mr  Seifert  has  suggested  a  merged  company  would  be  run  out  of  London,  the  mayor  of  Frankfurt  has  raised  concerns  that  such  a  move  could  cost  German  jobs.  Many  analysts  believe  German  Boerse  has  more  financial  firepower  than  Euronext  if  it  came  to  a  bidding  war." 

1	"New  media  battle  for  Bafta  awards  |||    The  BBC  leads  the  nominations  for  the  Bafta  Interactive  Awards,  including  one  for  the  Radio  Times  website  and  one  for  Sport  Interactive's  Euro  2004  coverage.  |||    The  awards,  which  were  started  in  1997,  recognise  the  best  websites,  digital  TV  shows  and  CD  roms.  Other  nominees  include  The  Guardian  news  website,  the  National  Theatre,  MTV,  the  Science  Museum  and  the  London  Stock  Exchange.  The  winners  from  12  different  categories  are  crowned  on  2  March  2005.  There  were  nearly  400  entries  this  year  -  a  third  more  than  last  year.  The  BBC  has  16  nominations  while  The  Guardian  has  three  nominations.  |||    ""This  year's  nominees  are  a  testament  to  the  creative  and  innovative  work  going  on  within  the  industry,""  said  Grant  Dean,  chair  of  the  interactive  committee.  Categories  include  interactive  TV,  film,  digital  TV,  mobile  phones  and  music.  Shaun  of  the  Dead,  Oasis'  Definitely  Maybe,  Really  Bend  It  Like  Beckham,  The  Chaplin  Collection  and  The  Day  Today  will  battle  it  out  in  the  DVD  category.  |||    ITV's  Great  British  Spelling  Test  takes  on  the  BBC's  Olympics  and  Spooks  Interactive  for  the  interactive  TV  award.  And  the  Guardian  takes  three  of  a  possible  five  nominations  in  the  news  and  sport  category  for  its  website  coverage  of  Euro  2004,  the  Tour  de  France  and  the  US  elections.  The  BBC's  iCan  site  is  up  for  the  technical  and  social  innovation  award  alongside  the  likes  of  Nottingham  University's  Uncle  Roy  All  Around  You.  In  2002,  the  British  Academy  of  Film  and  Television  decided  to  split  the  awards  into  separate  games  and  interactive  ceremonies,  to  fully  cover  the  range  of  innovation  outside  the  gaming  industry." 

1	"Godzilla  gets  Hollywood  fame  star  |||    Movie  monster  Godzilla  has  received  a  star  on  Hollywood's  Walk  of  Fame,  honouring  both  his  50th  birthday  and  the  launch  of  his  28th  film.  |||    An  actor  dressed  as  the  giant  creature  breathed  smoke  over  photographers  on  Monday  as  Godzilla  received  the  2,271st  star  on  Hollywood  Boulevard.  ""Godzilla  should  thank  you  for  this  historical  and  monumental  star,""  said  Final  Wars  producer  Shogo  Tomiyama.  ""But  unfortunately,  he  cannot  speak  English,""  he  added.  Hollywood's  honorary  mayor,  Johnny  Grant,  said:  ""I  do  hereby  proclaim  this  Godzilla  Day  in  Hollywood.  |||    ""He's  loose,  he's  wild,  and  I'm  getting  the  hell  out  of  here,""  he  added.  The  premiere  of  Godzilla:  Final  Wars  at  Grauman's  Chinese  Theatre  followed  the  ceremony  on  Hollywood  Boulevard.  The  monster  was  joined  by  co-stars  including  Japanese  pop  star  and  actor  Masahiro  Matsuoka.  Director  Ryuhei  Kitamura  said  it  may  not  be  Godzilla's  final  outing,  as  it  has  been  billed.  ""That's  what  the  producers  say.  But  the  producer's  a  liar,""  he  said.  ""[Godzilla's]  been  working  for  the  last  50  years.  So,  I  think  Godzilla  just  deserves  a  vacation.""  And  producer  Shogo  Tomiyama  added:  ""So  long  as  Godzilla  can  fascinate  people,  I  believe  he  will  be  resurrected  by  new  generations  of  filmmakers  in  the  future.""  Godzilla  first  appeared  in  1954  as  a  prehistoric  lizard  woken  by  atomic  bomb  tests." 

2	"Fox  attacks  Blair's  Tory  'lies'  |||    Tony  Blair  lied  when  he  took  the  UK  to  war  so  has  no  qualms  about  lying  in  the  election  campaign,  say  the  Tories.  |||    Tory  co-chairman  Liam  Fox  was  speaking  after  Mr  Blair  told  Labour  members  the  Tories  offered  a  ""hard  right  agenda"".  Dr  Fox  told  BBC  Radio:  ""If  you  are  willing  to  lie  about  the  reasons  for  going  to  war,  I  guess  you  are  going  to  lie  about  anything  at  all.""  He  would  not  discuss  reports  the  party  repaid  £500,000  to  Lord  Ashcroft  after  he  predicted  an  election  defeat.  |||    The  prime  minister  ratcheted  up  Labour's  pre-election  campaigning  at  the  weekend  with  a  helicopter  tour  of  the  country  and  his  speech  at  the  party's  spring  conference.  He  insisted  he  did  not  know  the  poll  date,  but  it  is  widely  expected  to  be  5  May.  |||    In  what  was  seen  as  a  highly  personal  speech  in  Gateshead  on  Sunday,  Mr  Blair  said:  ""I  have  the  same  passion  and  hunger  as  when  I  first  walked  through  the  door  of  10  Downing  Street.""  He  described  his  relationship  with  the  public  as  starting  euphoric,  then  struggling  to  live  up  to  the  expectations,  and  reaching  the  point  of  raised  voices  and  ""throwing  crockery"".  He  warned  his  supporters  against  complacency,  saying:  ""It's  a  fight  for  the  future  of  our  country,  it's  a  fight  that  for  Britain  and  the  people  of  Britain  we  have  to  win.""  |||    Mr  Blair  said  that  whether  the  public  chose  Michael  Howard  or  Mr  Kennedy,  it  would  result  in  ""a  Tory  government  not  a  Labour  government  and  a  country  that  goes  back  and  does  not  move  forward"".  Dr  Fox  accused  Mr  Blair  and  other  Cabinet  ministers  of  telling  lies  about  their  opponents'  policies  and  then  attacking  the  lies.  ""What  we  learned  at  the  weekend  is  what  Labour  tactics  are  going  to  be  and  it's  going  to  be  fear  and  smear,""  he  told  BBC  News.  The  Tory  co-chairman  attacked  Labour's  six  new  pledges  as  ""vacuous""  and  said  Mr  Blair  was  very  worried  voters  would  take  revenge  for  his  failure  to  deliver.  Dr  Fox  refused  to  discuss  weekend  newspaper  reports  that  the  party  had  repaid  £500,000  to  former  Tory  Treasurer  Lord  Ashcroft  after  he  said  the  party  could  not  win  the  election.  ""We  repay  loans  when  they  are  due  but  do  not  comment  to  individual  financial  matters,""  he  said,  insisting  he  enjoyed  a  ""warm  and  constructive""  relationship  to  Lord  Ashcroft.  |||    Meanwhile  Lib  Dem  leader  Charles  Kennedy  is  expected  to  attack  Mr  Blair's  words  as  he  begins  a  nationwide  tour  on  Monday.  Mr  Kennedy  is  accelerating  Lib  Dem  election  preparations  this  week  as  he  visits  Manchester,  Liverpool,  Leicester,  Somerset,  Basingstoke,  Shrewsbury,  Dorset  and  Torbay.  He  said:  ""This  is  three-party  politics.  In  the  northern  cities,  the  contest  is  between  Labour  and  the  Liberal  Democrats.  ""In  southern  and  rural  seats  -  especially  in  the  South  West  -  the  principal  contenders  are  the  Liberal  Democrats  and  the  Conservatives,  who  are  out  of  the  running  in  Scotland  and  Wales.""  The  Lib  Dems  accuse  Mr  Blair  of  making  a  ""touchy-feely""  speech  to  Labour  delegates  which  will  not  help  him  regain  public  trust." 

0	"Bad  weather  hits  Nestle  sales  |||    A  combination  of  bad  weather,  rising  raw  material  costs  and  the  sluggish  European  economy  has  hit  sales  at  Swiss  food  and  drink  giant  Nestle.  |||    Revenue  dipped  1.4%  to  86.7bn  Swiss  francs  ($74.6bn;  £39.1bn)  in  2004  as  sales  of  ice  cream  and  mineral  water  were  dampened  by  the  wet  summer.  However,  Nestle's  profits  margins  were  helped  by  a  strong  performance  in  the  Americas  and  China.  Nestle  is  to  raise  its  dividend  by  11%  after  paying  back  some  of  its  debt.  |||    Nestle  said  that  the  strength  of  the  Swiss  franc  against  the  US  dollar,  the  disposal  of  businesses  and  challenging  trading  conditions  in  Europe  all  dented  sales.  A  poor  summer  across  the  continent  -  in  contrast  to  the  prolonged  heat  wave  in  2003  -  ""severely  affected""  demand  for  ice  cream.  Sales  of  bottled  water  also  fell,  although  chocolate,  coffee,  frozen  goods  and  petcare  products  performed  better.  |||    Elsewhere,  Nestle  said  it  had  enjoyed  an  ""exceptional""  year  in  North  America,  outperforming  the  market  in  terms  of  sales  growth.  Nestle  added  that  it  had  performed  strongly  in  Africa  and  Asia  despite  the  impact  of  high  oil  prices  and  political  instability.  Nestle's  total  earnings  before  interest  remained  broadly  flat  over  the  past  year,  despite  the  company  managing  to  boost  profit  margins.  As  well  as  increasing  its  dividend,  Nestle  plans  to  buy  back  shares  worth  1bn  Swiss  francs  ($861m;  £451m).  Looking  forward,  Nestle  forecasts  organic  earnings  growth  of  about  5%  in  2005,  although  it  warned  that  trading  would  remain  just  as  competitive.  |||    Uncertainty  remains  over  the  future  of  Perrier,  the  iconic  French  mineral  water  owned  by  Nestle.  Perrier  has  been  locked  in  a  long-standing  dispute  with  unions  about  productivity  levels  at  the  business,  which  has  lead  Nestle  to  consider  selling  the  firm.  ""The  option  of  selling  is  Perrier  is  still  on  the  table,""  chief  executive  Peter  Brabeck-Letmathe  confirmed  on  Thursday." 

1	"Indie  film  nominations  announced  |||    Mike  Leigh's  award-winning  abortion  drama  Vera  Drake  has  scooped  seven  nominations  at  this  year's  British  Independent  Film  Awards.  |||    But  the  Venice  winner  faces  stiff  competition  from  Shane  Meadows'  critically  acclaimed  Dead  Man's  Shoes,  which  received  eight  nominations.  Also  in  the  running  for  a  clutch  of  awards  are  My  Summer  of  Love  and  the  stalker  drama  Enduring  Love.  The  winners  will  be  announced  at  a  ceremony  in  London  on  30  November.  The  winners  of  the  awards  will  be  chosen  by  a  jury  chaired  by  Cold  Mountain  director  Anthony  Minghella  and  including  actresses  Cate  Blanchett  and  Helena  Bonham-Carter.  |||    The  awards,  which  recognise  independent  film-making  in  Britain,  were  established  seven  years  ago.  ""This  year's  nominees  reflect  the  growing  strength  and  diversity  of  British  independent  filmmaking,""  said  BIFA  founder  and  director  Elliot  Grove.  Commenting  on  the  diversity  of  the  nominated  films,  he  added:  ""Our  selection  committee  had  a  harder  time  than  ever  narrowing  down  the  field.""  |||    Joining  Vera  Drake  and  Dead  Man's  Shoes  in  the  running  for  best  film  are  My  Summer  of  Love,  climbing  documentary  Touching  the  Void  and  zombie  comedy  Shaun  of  the  Dead.  Geoffrey  Rush  wins  a  best  actor  nomination  for  his  role  as  Peter  Sellers  in  the  recent  biopic  The  Life  &  Death  of  Peter  Sellers.  |||    The  Australian  star  faces  competition  from  Daniel  Craig  (Enduring  Love),  Phil  Davis  (Vera  Drake),  Ian  Hart  (Blind  Fight)  and  Dead  Man's  Shoes'  star  Paddy  Considine.  Considine  is  also  nominated  for  a  best  supporting  actor  award  for  My  Summer  of  Love.  A  rare  US  nominee,  Scarlett  Johansson,  is  among  this  year's  best  actress  contenders  for  her  role  in  Girl  with  a  Pearl  Earring.  |||    Fellow  nominees  include  Imelda  Staunton  (Vera  Drake),  Natalie  Press  (My  Summer  of  Love),  Anne  Reid  (The  Mother)  and  Eva  Birthistle  (Ae  Fond  Kiss...  ).  Shane  Meadows  and  Kevin  McDonald,  both  former  winners  of  the  Douglas  Hickox  Award  (for  Best  Directorial  Debut)  won  best  director  nominations.  Seasoned  film-makers  Roger  Michell,  Mike  Leigh  and  Pavel  Pavlikowsky  challenge  them  to  the  award.  Harry  Potter  author  JK  Rowling  will  receive  a  special  award  for  her  contribution  to  the  industry." 

1	"Patti  Smith  to  host  arts  festival  |||    Rock  star  Patti  Smith  has  been  made  artistic  director  of  this  year's  Meltdown  festival,  to  be  held  at  London's  South  Bank  Centre  in  June.  |||    The  punk  pioneer  follows  Morrissey,  David  Bowie  and  Nick  Cave  in  directing  15  days  of  concerts  and  events.  Smith  has  yet  to  decide  the  line-up  for  Meltdown,  which  begins  on  11  June.  ""I  want  to  touch  on  all  aspects  of  our  culture,  perhaps  with  readings  from  Genet,  and  I  have  an  idea  for  Jeremy  Irons  to  read  Proust,""  she  said.  |||    The  58-year-old  US  singer  of  Because  the  Night  told  The  Observer  newspaper  that  the  festival  would  be  her  response  to  these  ""material,  exploitative  and  greedy  times"".  ""It  is  important  we  explore  the  new,  but  we  should  also  salute  the  best  art  there  is,  aesthetically  and  spiritually,""  she  said.  Last  year's  Meltdown  festival,  directed  by  the  ex-Smiths  star  Morrissey,  included  appearances  by  singer  Jane  Birkin,  Nancy  Sinatra  and  playwright  Alan  Bennett.  He  also  persuaded  punk  band  The  New  York  Dolls  to  reform  for  a  reunion  show." 

0	"Iraq  and  Afghanistan  in  WTO  talks  |||    The  World  Trade  Organisation  (WTO)  is  to  hold  membership  talks  with  both  Iraq  and  Afghanistan.  |||    But  Iran's  bid  to  join  the  trade  body  has  been  refused  after  the  US  blocked  its  application  for  the  21st  time.  The  countries  stand  to  reap  huge  benefits  from  membership  of  the  group,  whose  purpose  is  to  promote  free  trade.  Joining,  however,  is  a  lengthy  process.  China's  admission  in  2001  took  15  years  and  talks  with  Russia  and  Saudi  Arabia  have  been  taking  place  for  10  years.  Membership  of  the  Geneva-based  WTO  helps  guarantee  a  country's  goods  receives  equal  treatment  in  the  markets  of  other  member  states  -  a  policy  which  has  seen  it  become  closely  associated  with  globalisation.  |||    Iraq's  Trade  Minister  Mohammed  Mustafa  al-Jibouri  welcomed  the  move,  describing  it  as  significant  as  November's  decision  by  the  Paris  Club  of  creditor  nations  to  write  off  80%  of  the  country's  debts.  Assad  Omar,  Afghanistan's  envoy  to  the  United  Nations  in  Geneva,  said  accession  would  contribute  to  ""regional  prosperity  and  global  security"".  There  are  now  27  countries  seeking  membership  of  the  WTO.  Prospective  members  need  to  enter  into  negotiations  with  potential  trading  countries  and  change  domestic  laws  to  bring  them  in  line  with  WTO  regulations.  Before  the  process  gets  under  way,  all  148  WTO  members  must  give  their  backing  to  applicant  countries.  The  US  said  it  could  not  approve  Iran's  application  because  it  is  currently  reviewing  relations.  But  several  nations  criticised  the  approach,  and  European  Union  ambassador  to  the  WTO,  Carlo  Trojan,  said  Iran's  application  ""must  be  treated  independently  of  political  issues""." 

2	"Kelly  trails  new  discipline  power  |||    Teachers  could  get  more  powers  to  remove  unruly  pupils  from  classes  under  a  ""zero  tolerance""  drive,  Education  Secretary  Ruth  Kelly  has  suggested.  |||    Ms  Kelly  told  the  BBC  progress  had  been  made  against  severely  disruptive  children  but  parents  were  still  worried  about  lower  level  problems.  The  minister  also  confirmed  she  received  ""spiritual  support""  from  the  Catholic  movement  Opus  Dei.  But  she  denied  her  faith  meant  she  would  refuse  key  government  jobs.  |||    The  Conservatives  have  made  school  discipline  one  of  their  five  priority  areas  in  the  run-up  to  the  next  general  election.  Ms  Kelly  is  expected  to  announce  her  plans  on  the  issue  in  the  next  fortnight.  She  told  BBC  One's  Breakfast  with  Frost:  ""It  is  really  important  to  support  head  teachers  and  teachers  in  tackling  disruption  in  the  classroom.  ""We  have  made  huge  progress  on  the  really  difficult  cases,  the  pupils  who  have  severely  disruptive  behaviour.  |||    ""But  quite  rightly  what  teachers  are  concerned  about  and  what  parents  are  concerned  about  is  that  this  lower  level  disruption  that  goes  on  in  the  classroom  now  is  tackled.  ""I  would  like  to  see  the  teacher  being  able  to  remove  disruptive  children  from  the  classroom  completely  and  have  either  alternative  provision  within  the  school  or  indeed  off  the  school  and  may  be  working  together  with  other  schools  in  a  particular  area  to  provide  that  provision.""  It  is  thought  the  plans  may  distinguish  between  excluding  pupils  from  schools  and  taking  them  out  of  mainstream  classes.  Head  teachers  can  currently  exclude  pupils  who  commit  or  threaten  violence  in  school,  who  sexually  abuse  pupils  or  other  people,  who  sell  illegal  drugs  or  who  have  persistent  and  malicious  disruptive  behaviour.  Ms  Kelly  entered  the  Cabinet  last  month  in  the  reshuffle  forced  by  the  resignation  of  the  then  Home  Secretary  David  Blunkett.  Her  links  to  Opus  Dei,  which  means  ""Work  of  God""  in  Latin,  have  provoked  controversy.  |||    Critics  say  the  organisation,  which  adheres  strictly  to  Catholic  teachings,  is  secretive  and  elitist  but  its  members  reject  such  claims.  Asked  if  she  was  a  member  of  the  group,  Ms  Kelly  said:  ""I  do  have  spiritual  support  from  Opus  Dei  and  that  is  right.  ""But  those  are  private  spiritual  matters  and  I'm  sure  you'll  respect  that  politicians  are  entitled  to  a  private  life.""  She  categorically  denied  reports  that  her  beliefs  on  issues  such  as  contraception  would  make  her  refuse  to  serve  as  a  health  or  international  development  minister.  Her  collective  responsibility  as  a  Cabinet  minister  meant  she  also  took  responsibility  for  policies  in  those  areas,  she  argued.  |||    The  government  has  yet  to  issue  its  official  response  to  the  Tomlinson  review,  which  recommended  absorbing  existing  exam  qualifications  into  a  diploma.  Ms  Kelly  said  reforms  should  build  on  GCSEs  and  A-levels.  Her  comments  did  not  impress  Tory  shadow  education  secretary  Tim  Collins.  ""Ruth  Kelly  wants  to  ditch  the  Tomlinson  report  on  exam  structures  but  has  absolutely  no  idea  what  to  put  in  its  place,""  he  said.  ""She  also  talks  of  improving  discipline  but  cannot  make  her  mind  up  how.  This  is  an  all  talk  agenda  that  lets  down  children,  teachers  and  parents.""" 

