label	data
0	A  widely  shared  video  claims  to  show  Brazilian  lawmaker  Filippe  Poubel  erupt  in  anger  as  he  breaks  into  a  field  hospital  that  had  claimed  to  have  5000  novel  coronavirus  patients  and  finds  it  empty.
0	SARS-CoV-2  is  a  “bacterial  infection”  not  a  virus.
1	Our  total  number  of  confirmed  cases  is  1197  which  is  the  number  we  report  to  the  World  Health  Organization.  There  is  no  one  in  New  Zealand  receiving  hospital-level  care  for  COVID-19.
0	We're  months  into  this  pandemic  and  still  don't  have  proper  testing,  PPE,  or  clear  nationwide  guidance.  Instead,  Donald  Trump:    -  Pushes  dangerous,  disproven  drugs  -  Stands  in  the  way  of  the  CDC  -  Refuses  to  wear  a  mask    He  is  failing  even  the  most  basic  test  of  leadership.
1	Coronavirus:  Scotland  bans  household  visits  as  COVID-19  rules  tightened  https://t.co/awT1SYhanE
1	Pubs  bars  and  restaurants  throughout  England  will  be  forced  to  close  at  10pm  from  Thursday  Boris  Johnson  will  announce  in  a  new  #coronavirus  crackdown  https://t.co/mXJfWeOi96
1	The  confirmation  earlier  today  of  a  second  death  linked  to  COVID-19  in  the  last  two  days  means  the  number  of  COVID-19  related  deaths  in  New  Zealand  is  now  24.
1	Small  data  entry  issue  with  our  Maryland  numbers.  Stand  by  for  a  quick  fix  to  the  API.
1	321  new  cases  of  #COVID19Nigeria;  Lagos-98  FCT-34  Kaduna-30  Nasarawa-25  Benue-21  Plateau-17  Rivers-15  Adamawa-11  Ogun-11  Enugu-9  Edo-8  Delta-7  Ekiti-7  Gombe-5  Ebonyi-4  Bayelsa-3  Kano-3  Ondo-3  Cross  River-2  Imo-2  Kebbi-2  Niger-2  Abia-1  Bauchi-1  https://t.co/zgHMVmHxYz
1	We  just  announced  an  expansion  of  our  agreement  with  @BARDA  for  up  to  an  additional  $472  million  to  support  our  late  stage  clinical  development  of  mRNA-1273  including  the  execution  of  a  30000  participant  Phase  3  study  in  the  U.S.  Read  more:  https://t.co/g9r7aXtguI  https://t.co/5bhmfEkQ5t
1	Wearing  cloth  masks  in  public  can  help  slow  the  spread  of  #COVID19  but  cloth  masks  won’t  protect  you  from  small  particles  in  #wildfire  smoke.  Limit  your  time  outside  when  it’s  smoky.  Learn  more:  https://t.co/2xlF9MccFt.  https://t.co/fhn2DTR9o5
0	A  picture  which  claims  that  protective  masks  should  be  worn  in  different  ways  depending  on  whether  you  have  caught  the  virus  or  not.
0	Photograph  of  a  rail  track  from  Colombo  filled  with  wild-flowers  during  current  curfew  period  in  Sri  Lanka.
0	Tens  of  millions  of  people  saw  the  first  video  before  social  media  platforms  removed  it  for  violating  their  policies  against  harmful  COVID-19  misinformation.  This  version  hasn’t  received  as  many  views  because  the  tech  platforms  were  expecting  it.
1	Please  disregard  all  rumours  of  new  #COVID19  cases  in  Nigeria  if  it  is  not  announced  by  @NCDCgov  or  @Fmohnigeria  As  at  10th  of  March  there  are  2  confirmed  cases  of  COVID-19  in  Nigeria.  They  are  clinically  stable  &amp;  are  being  managed  at  the  Infectious  Disease  Hospital  in  Lagos  https://t.co/TIRM5Nkalb
1	The  average  daily  Recovered  Cases  (7  day  moving  average)  has  increased  from  around  26000  cases  to  44000  cases  in  the  last  2  weeks.  #IndiaFightsCorona
1	The  epicentre  of  #COVID19  remains  in  the  Americas  where  more  than  50%  of  the  world’s  cases  have  been  recorded.  But  we  know  from  the  first  two  situations  that  it  is  never  too  late  to  bring  the  virus  under  control  even  if  there’s  been  explosive  transmission-@DrTedros
0	Can  you  believe  over  14.5  million  people  have  died  in  China  due  to  COVID19?  Well  I  couldn't  believe  it  till  I  saw  this👇Some  of  14.5  million  missing  mobile  phones  are  found  in  1  Wuhan  crematorium  https://t.co/mILI8Y0503
0	A  news  article  claims  30%  of  Ukrainian  patients  who  participated  in  an  American  COVID-19  vaccine  trial  died.  The  test  took  place  in  the  area  of  Lugansk  an  Ukrainian  separatist  region
0	House  and  Senate  Allocate  2  Billion  to  the  Toilet  Paper  Industry  and  Chiquita  Bananas  https://t.co/ctXdp3mbF3  #toiletpaper  #virus  #abba
1	Q:  How  do  I  clean  fruits  and  vegetables  during  #COVID19?  A:  •  Do  NOT  wash  produce  with  soap  disinfectant  or  any  other  chemical.  •  Rinse  fruits  and  vegetables  under  cold  running  tap  water.  •  Scrub  uncut  firm  produce  with  a  clean  brush.  https://t.co/h6bNriqVop  https://t.co/UePnhL9znm
0	Stop  Eating  Bakery  Items!It  is  strictly  advised  to  not  to  eat  bakery  items  as  it  is  not  washable  and  can  get  infected  to  the  virus  easily.#stayhome  #staysave  #edhi  #edhifoundation  #corona  #coronavirus  #WHO
1	RT  @Surgeon_General:  There  are  things  we  can  all  do  to  protect  ourselves  &amp;  those  around  us.  ✅  Stay  at  least  6⃣  ft.  away  from  others  ✅  We…
1	8/10  The  UK's  #COVID19  alert  level  has  been  moved  from  level  three  to  level  four  meaning  transmission  of  the  virus  is  high  or  rising  exponentially.  Get  the  latest  on  the  threat  of  #coronavirus  👇  https://t.co/Oh9pg0EBSZ
0	Covid-19  has  lowered  the  death  rate  in  Chicago.
1	Growing  evidence  suggests  #COVID19  can  spread  before  people  show  symptoms  (pre-symptomatic)  and  from  people  who  have  #coronavirus  but  never  show  symptoms  (asymptomatic).  Cloth  face  coverings  help  prevent  spread  of  COVID-19  in  these  situations.  See  Q&amp;A:  https://t.co/vuYx19NZPE.  https://t.co/RE9K3kZmYR
0	The  Vic.  branch  of  One  Nation  says  Australia  should  follow  Sweden  Switzerland  and  Taiwan's  approaches  to  COVID-19.  But  the  two  European  countries  have  many  more  deaths  per  capita  and  Taiwan  has  a  novel  approach  to  tracking  the  infected:  https://t.co/LeGu8K0vcg  #CoronaCheck  https://t.co/iKSsCMRXOZ
0	Herd  Immunity  Strategy  is  ‘Unethical  and  Unlikely  to  be  Successful  in  the  UK,  warn  scientists,  as  Long  Covid  Sufferers  call  for  more  recognition  https://t.co/768Kxdyuxh
1	It  includes  state  of  emergency  declarations  quarantine  measures  disease  surveillance  legal  measures  relating  to  mask-wearing  physical  distancing  and  access  to  medication  and  vaccines-@DrTedros  #COVID19  https://t.co/MyXmClVzGb
0	My  God!    Open  admission  of  using  Covid  19  as  bioweapon!!  https://t.co/OUtgBwphiL
1	There  are  up  to  94  possible  close  contacts  being  followed  up  from  the  three  gym  classes  at  Les  Mills.  Of  that  number  72  have  been  confirmed  as  close  contacts.  Of  these  71  have  been  contacted  and  are  self-isolating  and  we  are  in  the  process  of  contacting  the  remaining  person.
1	#IndiaFightsCorona  India  crosses  a  crucial  milestone  in  the  fight  against  #COVID19.  Tests  more  than  10  lakh  people  in  a  day.  https://t.co/BRa9gmuFHJ  https://t.co/WQFeKc8JQa
0	Rex  The  Wonder  Dog  To  Join  Trump's  White  House  Coronavirus  Task  Force  https://t.co/fPdDlk2Kb4  #donaldtrump  #coronavirus  #johnwayne
0	??�If  you  line  up  all  the  countries  that  have  done  (Covid-19)  testing  on  a  per-capita  basis,  we???re  at  the  bottom  of  the  list.??�
1	Tomorrow  the  Review  Committee  of  the  International  Health  Regulations  will  begin  its  work.  The  International  Health  Regulations  is  the  most  important  legal  instrument  in  global  health  security-@DrTedros  #COVID19  https://t.co/1zoGHShNb0
0	Peeping  Tom  Thrives  as  Millions  Are  Ordered  to  Shelter  in  Place  https://t.co/Mk6i3daR9g  #coronavirus  #privacy  #covid19  #peepingtom
1	CDC  has  information  for  populations  that  may  need  to  take  extra  precautions  to  protect  against  #COVID19:  https://t.co/wGrCoNVd9T.
1	As  of  March  25  41  US  states  and  1  US  territory  report  some  community  spread  of  #coronavirus  (COVID-19).  Of  those  thirteen  states  report  #COVID19  cases  are  “widespread.”  See  CDC’s  map  to  stay  up  to  date  on  what  is  happening  in  your  state.  https://t.co/MCP09UDSPe  https://t.co/a3pt1OtixV
0	Bill  Gates  and  the  Vatican  have  a  plan  to  depopulate  the  world  with  a  coronavirus  vaccine.
1	Coronavirus:  Common  colds  'may  account  for  some  reported  COVID-19  cases'  PHE  survey  says  https://t.co/NQrOR8LEIB
1	NEJM  letter  says  saliva  test  as  good  or  better  than  nasal  swab  for  COVID  test.  https://t.co/k3ienp4iiO
1	PM  Boris  Johnson  says  office  workers  who  can  work  from  home  "should  do  so"  and  adds  that  all  pubs  bars  and  restaurants  in  England  should  operate  "table  service  only"  and  must  close  at  10pm  from  Thursday.  Updates  on  latest  COVID  restrictions  in  England:  https://t.co/122eMGA0aR  https://t.co/9yFe96Pmat
0	This  is  Actual  BUDGET....!!  All  Packages  put  forward  in  PS  is  now  Shown  in  "Glittering  CORONA  lighting  stage'..!!  @PMOIndia  @nsitharaman  ..Hope  it  may  reach  d  end  users..!!  @NITIAayog  https://t.co/HC0C8IUBo6  https://t.co/ryrgoG5sXW
1	If  you  have  plans  to  attend  a  #LaborDay  event  or  gathering  choose  outdoor  activities  and  stay  in  your  local  area.  #WearAMask  stay  at  least  6  feet  apart  and  wash  your  hands  often  to  help  you  and  others  stay  healthy.  Be  sure  to  drink  lots  of  water  too!  https://t.co/L54PUk1lmu.  https://t.co/zKSElwpqFi
1	Our  daily  update  is  published.  States  reported  712k  tests  and  51k  cases  along  with  616  deaths.  We’ve  seen  for  months  that  the  Saturday-Monday  numbers  tend  to  be  lower  than  Tuesday-Friday.  But  compared  with  last  Sunday  cases  and  deaths  are  both  up.  https://t.co/A8b43GC3KW
1	RT  @PIB_India:  In  spite  of  a  sustained  level  of  7  lakh  to  8  lakh  test  a  day  the  positivity  figure  has  come  down  from  10.03%  to  7.72%:  Secr…
0	You  heard  it  straight  from  the  president  himself:  He  wants  to  terminate  health  care  for  millions  of  Americans  in  the  middle  of  a  global  pandemic.    We  can't  let  that  happen.  https://t.co/OD1rdn8yiz
0	Putin  enters  a  meeting  with  his  ministries  wearing  the  full  yellow  suit  used  by  quarantine  doctors  to  protect  themselves  against  catching  COVID-19.
1	📢#CoronaVirusUpdates:  📍#COVID19  India  Tracker  (As  on  31  August  2020  08:00  AM)  ➡️Confirmed  cases:  3621245  ➡️Recovered:  2774801  (76.6%)👍  ➡️Active  cases:  781975  (21.6%)  ➡️Deaths:  64469  (1.8%)  #IndiaFightsCorona  #IndiaWillWin  #StaySafe  Via  @MoHFW_INDIA  https://t.co/qlzHKZeFSU
0	The  Sound  of  Dribbling  Basketballs  Has  Faded  Off  Into  The  Sunset  https://t.co/HnUcrADKlF  #basketball  #nba  #lebronjames  #coronavirus
1	A  @CritCareMed  study  of  various  ICUs  in  Georgia  found  that  of  critically  ill  COVID  patients  who  needed  ventilation  35.7%  died  and  4.8%  were  still  hospitalized  after  a  month.  Overall  30.9%  of  critically  ill  COVID  patients  died.  https://t.co/CCKibPxrAa
0	???We???ve  tested  more  than  every  country  combined.??�
0	“The  coronavirus  is  the  common  cold  folks.”
0	Video  shows  Bodies  of  dead  novel  coronavirus  patients  in  Russia
0	Elon  Musck  To  New  Baby;  Get  A  Job  Kid!  https://t.co/bc8Re0Ai3Y  #christmas  #covid19  #elonmusk  #achristmascarol
1	It's  worth  zooming  in  on  one  state  story  Michigan.  A  few  weeks  ago  it  looked  like  it  might  turn  into  another  New  York.  Deaths  were  rising  rapidly  peaking  at  over  200  per  day.  Now  deaths  are  *slowly*  declining.  Testing  is  way  up  but  newly  discovered  cases  are  falling.  https://t.co/5iPyKX0ML1
1	Everyone  who  was  at  the  Grand  Millennium  while  these  people  were  there  has  or  will  be  tested  as  part  of  the  testing  at  around  days  3  and  12.  This  result  was  picked  up  in  the  woman's  day  three  test  and  is  an  example  of  the  new  testing  regime  working  as  it  should.⁣  ⁣  ⁣
1	Our  daily  update  is  published.  We’ve  now  tracked  a  total  of  1.76  million  tests  up  138k  from  yesterday.  Note  that  we  can  only  track  tests  that  a  state  reports.  And  not  all  states  report  all  tests.  For  details  see:  https://t.co/PZrmH3TKeq
1	In  Texas  Covid  Act  Now  county-by-county  predictions  allow  local  leaders  to  make  local  decisions  -  decisions  that  are  saving  lives  right  now.  https://t.co/7NdHTz4nfd  via  @wacotrib  See  texas  data  here:  https://t.co/T2a0ysrSmF  https://t.co/A793XPGTJl
1	London  mayor  labels  government  'hapless'  as  capital  faces  more  COVID  measures.  #Coronavirus  latest  👇  https://t.co/Fc4Ak6TYss
1	Our  daily  update  is  published.  New  cases  and  tests  were  near  the  record  highs  set  yesterday.  But  the  biggest  milestone  today  is  that  the  7-day  average  for  COVID-19  deaths  reported  by  states  fell  below  500.  https://t.co/EX1mLr1dQ0
1	Headache  may  be  a  key  symptom  of  #COVID19.  https://t.co/ztYHjZn1Hv
1	The  U.S.  doesn't  have  enough  monkeys  for  vaccine  testing  and  China  has  halted  exports.  https://t.co/YJeNHV7pqm
0	Edmonton,  Calgary  ignite  old  rivalries  over  who  can  get  more  coronavirus  cases  #ableg
0	Turmeric  and  lemon  are  two  simple,  cheap  and  handy  things  you  can  use  regularly  to  fight  #CoronaVirus.  Homemade  rasam  is  also  very  useful.”  The  archived  version  of  the  post  can  b
0	Innovation      &amp;      Idea      Steam  inhalation  kiosk  to  fight  #WuhanCoronaVirus  https://t.co/AbRqEefFzm
0	Says  Nancy  Pelosi???s  ???daughter  is  on  the  board  of  the  Kennedy  Center  so  that???s  why  it  was  so  important  to  send  them  all  that  money.??�
0	At  John  Lewis  funeral  Obama  told  a  room  full  of  people  that  rooms  full  of  people  is  too  dangerous  so  we  must  mail  in  vote.
1	Based  on  the  advice  of  @Fmohnigeria  &amp;  @NCDCgov  I  am  directing  the  cessation  of  all  movements  in  Lagos  and  the  FCT  for  an  initial  period  of  14  days  with  effect  from  11pm  on  Monday  30th  March  2020.  This  restriction  will  also  apply  to  Ogun  State.  @MBuhari  on  #COVID19Nigeria
1	We  look  at  3  criteria  for  determining  whether  a  state  has  an  elevated  moderate  or  reduced  risk  in  #ReOpeningSafely:  📈COVID  Case  Growth  🧪Testing  Capacity  🏥ICU  Safety  Margin  These  metrics  aren't  everything  but  they  provide  benchmarks  as  we  figure  out  how  to  reopen  safely.
0	A  study  ???showed  that  over  1  million  people  in  North  Carolina  have  now  been  exposed  to  the  virus.??�
1	RT  @WHO:  The  decline  in  vaccination  is  due  to  disruptions  in  the  delivery  and  uptake  of  immunization  services  caused  by  the  #COVID19  pandem…
1	499  new  cases  of  #COVID19;  Lagos-157  Edo-59  Ondo-56  Oyo-31  Akwa  Ibom-22  Borno-21  Plateau-19  Kaduna-18  Katsina-18  Bayelsa-17  FCT-17  Delta-14  Kano-11  Rivers-10  Enugu-8  Ogun-6  Kwara-4  Imo-3  Nasarawa-2  Osun-2  Abia-1  Ekiti-1  Niger-1  Yobe-1  30748  confirmed  12546  discharged  689  deaths  https://t.co/F44yWh4c4y
1	“Counties  with  lax  travel  policies  risk  not  only  becoming  the  next  hot  spots  of  the  disease  but  also  acting  as  reservoirs  for  the  virus  that  reignite  infection  in  places  that  have  tamped  it  down.”  https://t.co/DPmlworYg0  #actnow  #stayhome  via  @nytimes
0	The  existence  of  a  canine  coronavirus  vaccine  casts  doubt  on  statements  that  there  isn???t  one  for  humans.
0	Social  media  posts  shared  tens  of  thousands  of  times  claim  White  House  adviser  Dr.  Anthony  Fauci  stands  alone  in  insisting  hydroxychloroquine’s  effectiveness  against  COVID-19  is  unproven  while  Italy  France  Spain  and  Brazil  say  it  “works.”
0	Let  me  be  clear:  No  one  should  have  to  pay  for  their  coronavirus  treatment.
0	NEWS!  Government’s  Covid-19  alert  level  reduced  from  ‘Asleep’  to  ‘Comatose’  https://t.co/0nFUq0jjdS  https://t.co/L7rljjPtx5
1	#IndiaFightsCorona  A  total  of  95880  recoveries  have  been  recorded  in  the  last  24  hours.  90%  of  the  new  recovered  cases  are  being  reported  from  16  States/UTs.  https://t.co/ZwSRzVNsYe
0	Months  into  the  pandemic  what  are  you  wondering  about  COVID-19  government's  response  or  other  things  related  to  COVID-19?  PolitiFact  would  like  to  know  what  you're  seeing  that  needs  some  verification  or  a  fact-check.  https://t.co/e4cmkul4Vt  https://t.co/qI6FEEC8qw
1	The  coronavirus  transmission  rate  could  now  be  as  high  as  1.4  in  the  UK  official  figures  show  https://t.co/cl7pkW7G87
1	Skin  lesions  and  neutropenic  fever.  Solve  this  case  now.  https://t.co/FLd1W9v8bE  https://t.co/PWPmk8rx00
0	Joe  Biden  said  President  Trump  told  Americans  that  drinking  bleach  could  help  combat  the  coronavirus.  That’s  Mostly  False.  Trump  did  not  explicitly  recommend  ingesting  a  disinfectant  like  bleach.  @PhillyInquirer  https://t.co/9c4qnDNVHZ
0	China’s  whistleblower  doctor  proposed  a  cure  in  his  case  file  before  his  unfortunate  demise.
0	The  Indian  Government  May  Reduce  Employees'  Pension  By  30%
0	The  new  fad  disease  called  the  “coronavirus”  is  sweeping  headlines.  Funny  enough,  there  was  a  patent  for  the  coronavirus  was  filed  in  2015  and  granted  in  2018.  https://patents.justia.com/patent/10130701
1	TB  program  staff  across  the  U.S.  are  responding  to  the  #COVID19  pandemic.  A  new  report  in  @CDCMMWR  examines  the  early  impact  of  #COVID19  on  state  and  local  #TB  program  activities:  https://t.co/EQtDgetVeM.  https://t.co/OLWAlb7MxS
1	Our  4  pm  update  is  published.  The  US  has  now  completed  tests  on  at  least  179220  people  up  44035  from  yesterday's  total.  Note  that  we  can  only  track  tests  that  a  state  reports  (for  now).  And  not  all  states  report  all  negative  tests.  For  details  see:  https://t.co/PZrmH4bl5Y
1	Our  daily  update  is  published.  States  reported  603k  completed  tests  today  the  second  day  in  a  row  over  600k  tests.  For  details  see:  https://t.co/PZrmH4bl5Y  https://t.co/1WfI0r5nh9
1	People  like  Dr  Eric  Coe  are  jumping  at  the  chance  to  help  test  a  #coronavirus  vaccine.  https://t.co/3eSYO7ZupQ
0	Salaries  of  deputies  in  Guatemala  are  suspended  due  to  the  COVID-19  crisis.
0	An  image  claimed  a  family  committed  suicide  by  hanging  to  a  tree  due  to  hunger  while  migrating  from  Surat  India.
1	First  coronavirus  reinfection  reported  in  the  US.  Though  experts  say  it’s  likely  rare  this  indicates  that  initial  exposure  may  not  always  result  in  full  immunity.  https://t.co/5lVaUYITfV
1	604  new  cases  of  #COVID19Nigeria;  Lagos-203  Oyo-87  FCT-79  Edo-41  Osun-35  Ogun-24  Rivers-22  Kaduna-22  Akwa  Ibom-20  Plateau-18  Delta-9  Ebonyi-9  Imo-8  Enugu-5  Kano-5  Cross  River-5  Katsina-4  Nasarawa-3  Borno-2  Ekiti-2  Bauchi-1  38948  confirmed  16061  discharged  833  deaths  https://t.co/fZgmSoSeSH
1	In  April  WHO  convened  world  leaders  and  launched  the  Access  to  #COVID19  Tools-  ACT-Accelerator.  In  just  three  months  the  accelerator  has  already  shown  results-@DrTedros  https://t.co/MjxmJzTYiE
0	Says  two  patients  at  Valley  Regional  Medical  Center  in  Brownsville,  Texas,  ???are  being  looked  at??�  for  possible  coronavirus  infections.
0	Little  Free  Library  implements  more  comprehensive  Covid-19  strategy  than  White  House  https://t.co/1opJ1ujM5X  https://t.co/8IpsFZlCPC
0	A  video  claims  to  have  been  recorded  at  the  Hospital  La  Margarita  in  Puebla.  Images  of  patients  in  the  hallway  allegedly  with  COVID-19  and  a  hospital  floor  full  of  bags  containing  dead  bodies.
0	A  press  conference  from  a  group  calling  itself  ‘Doctors  for  the  truth’  shares  false  or  out  of  context  data  regarding  cures  prevention  and  the  spread  of  the  virus.
1	In  the  last  two  weeks  29  states  have  broken  their  record  for  the  most  number  of  new  cases  in  one  day.  That  includes  most  Southern  states  and  all  but  three  Western  states.  https://t.co/iuqU6mILrQ
1	RT  @CDCtravel:  Travel  increases  your  chance  of  getting  and  spreading  #COVID19.  If  you  have  international  travel  plans  learn  about  the  COVI…
0	There  is  a  confirmed  case  of  coronavirus  in  the  Macarthur  Region  of  Australia.
1	To  clarify:  these  states  only  post  positive  tests  which  doesn't  allow  us  to  understand  the  scope  of  their  testing.  Thankfully  @WBUR  got  a  number  of  out  MA.  95  positives  out  of  "more  than  200"  tests.  Even  if  "more  than  200"  means  299  that's  not  good.  https://t.co/uQPTQsetk5
0	Developers,  Banks  Tell  Government  They've  Already  Spent  Ireland's  Share  Of  EU's  €1  Trillion  Covid  Recovery  Fund  https://t.co/rJDMlwsjes
1	“We’ve  ramped  up  testing  hugely  in  this  country.”  Health  minister  Edward  Argar  says  the  prime  minister  is  setting  “ambitious  but  achievable  targets”  when  it  comes  to  increasing  #coronavirus  testing  capacity.  #KayBurley:  https://t.co/apswxjCfGw  https://t.co/Wlo15zhmwF
1	Our  total  number  of  confirmed  cases  of  COVID-19  remains  at  1464  which  is  the  number  we  report  to  the  @WHO  .  Yesterday  our  laboratories  processed  3568  bringing  the  total  number  of  tests  completed  to  date  to  914421.  #COVID19nz
1	3/3  We  are  aware  of  ongoing  clinical  trials  conducted  by  scientists  in  the  UK  and  will  work  with  our  sister  agencies  to  evaluate  this  emerging  data  on  the  use  of  Dexamethasone.  We  will  inform  the  general  public  on  outcomes  following  scientific  review  and  validation
1	@DWildemuth  They  are  reporting  very  incompletely.  We  have  no  idea  about  the  scale  of  private  testing  there.
0	Amitabh  Bacchan  tests  negative  to  COVID-19
0	An  unidentified  virus  that  has  affected  the  tomato  crop  in  Maharashtra  is  a  deadly  form  of  coronavirus.
1	New  rules  banning  social  gatherings  of  more  than  six  people  have  been  introduced  across  England  Scotland  and  Wales.  But  what  are  the  new  rules  what  happens  if  you  break  them  and  how  do  they  differ  across  the  nations?  👇
1	@CarlHan30554840  Kia  ora  Carl  thanks  for  your  feedback.  The  new  cases  are  separated  into  two  categories  -  recent  travel  and  in  the  community.  The  total  number  of  confirmed  cases  is  the  first  number  on  the  graphic  which  is  currently  61.
1	Currently  there  are  five  molecular  laboratories  in  NCDC’s  laboratory  network  with  the  capacity  to  test  for  #COVID19  in  Nigeria.  Our  lab  teams  are  working  around  the  clock  to  ensure  rapid  testing  of  samples  from  suspected  #COVID19Nigeria  cases  across  the  country.  https://t.co/besACz9WTb
0	Daniel  Radcliffe  is  the  first  celebrity  to  test  positive  for  Coronavirus.
0	Over  the  weekend  President  Trump  retweeted  two  posts  that  misconstrue  COVID-19  data  from  the  CDC.  The  vast  majority  of  deaths  involving  COVID-19  can  be  attributed  to  the  virus.  https://t.co/Hg4O4AQZ3X
1	Our  daily  update  is  published.  At  760k  this  was  the  second-highest  number  of  tests  on  record.  States  reported  ~63k  new  cases  today  along  with  736  deaths.  Current  hospitalizations  rose  by  more  than  1500  to  55509.  https://t.co/SbkTL32PLW
1	People  from  across  the  country  have  shared  their  struggles  to  get  a  COVID-19  test  https://t.co/qcOedDT1Ua
1	Coronavirus:  UK  records  20  deaths  of  people  with  COVID-19  and  3991  new  daily  cases  https://t.co/mJegtKecWA
1	RT  @DrTedros:  Nearly  5000  lives  are  lost  each  day  due  to  #COVID19  and  the  global  economy  is  expected  to  contract  by  trillions  of  dollars  t…
1	Health  minister  Edward  Argar  insists  the  average  distance  to  receive  a  #COVID19  test  has  "gone  down  to  about  5.4  miles"  adding  "around  25%  of  those  going  for  a  test  do  not  meet  the  criteria"  #KayBurley  https://t.co/THQ8MS7ILT  https://t.co/6HxwhPSXdu
1	@ZedWar  @SuziSuperKitn  We  considered  this  and  just  couldn’t  think  of  a  way  to  generate  a  reliable  data  stream.  We’d  love  to  do  it  but  self-reporting  is  tough  at  scale.  -@alexismadrigal
1	@lesamitchell  @kmedved  @kenpomeroy  It  is...  quite  a  thing  in  the  data  trenches.  We  have  to  update  state  descriptions  20-30  times  a  day
1	While  the  percentage  of  certified  deaths  related  to  #COVID19  is  still  above  the  epidemic  threshold  it  is  now  similar  to  what  has  been  observed  at  the  peak  of  some  flu  seasons.  Learn  more:  https://t.co/zP4VYlo0Pb.
1	States  reported  ~43k  new  cases  today  a  near  record.  These  numbers  are  a  result  of  increased  testing  capturing  the  rapid  spread  of  the  virus  across  a  large  swath  of  the  country.  https://t.co/HeMIiYVMOq
1	Here's  where  we  are  with  positive  tests  in  the  United  States.  You  can  see  the  NY  dominance  as  well  as  the  variability  across  the  country.  Remember  that  the  number  of  positive  results  is  shaped  by  the  total  number  of  tests  which  has  plateaued  in  April  at  less  than  ~150k/day.  https://t.co/OmSJ1eJ9uI
0	Tectonic  Cultural  Shifts  at  Warp  Speed  in  US  https://t.co/8HWTpDshmi  #donaldtrump  #coronavirus  #2020presidentialelection  #pandemic
0	The  Centre  released  guidelines  for  Unlock  3:  third  phase  in  the  easing  of  restrictions  put  in  place  to  curb  the  spread  of  COVID-19.  This  will  come  in  to  effect  from  1  August.  Bihar  government  has  dispelled  rumours  of  a  statewide  lockdown  till  16  August.  #CoronavirusFacts  #COVID19  https://t.co/ucAB52NedN
1	We  have  expanded  the  number  of  labs  with  the  capacity  to  test  for  #COVID19  to  6  with  the  inclusion  of  the  Virology  Laboratory  of  University  College  Hospital  Ibadan  Tomorrow  we  will  be  in  Abakaliki  to  set  up  another  lab  as  we  quickly  ramp  up  #COVID19  testing  capacity  in  Nigeria  https://t.co/jE4rXGUiNT
1	Grieving  the  loss  of  a  loved  one  during  the  #COVID19  pandemic  can  be  extra  difficult.  CDC  released  information  to  help  plan  and  hold  funeral  services  as  safely  as  possible  during  this  time.  Find  it  here:  https://t.co/W3u2szgQel.  https://t.co/gzZYuzHv9Q
0	A  publication  by  Pearls  news  says  15  Nigerian  senators  have  tested  positive  for  COVID-19.
0	The  message  claimed  that  under  the  Disaster  Management  Act  (DMA)  nobody  except  the  Indian  government  can  update  and  post  coronavirus  related  information  on  social  media.
1	12  modifiable  risk  factors  tied  to  40%  of  #dementia  cases  worldwide.  https://t.co/LGDPnsHzut  https://t.co/KL1t7jL31Z
1	The  main  mode  of  transmission  of  #Novel  #Coronavirus  is  through  droplets  and  it  is  possible  that  infected  smokers  may  blow  droplets  carrying  the  virus  when  they  exhale.  Regardless  of  #COVID19  you  should  steer  clear  of  second-hand  smoke  as  it  may  cause  various  health  problems.  https://t.co/aF3bZRlEve
0	Coronavirus  food  shortages  leads  to  Brits  eating  horse  meat  https://t.co/p7Qbc11XFj  #coronavirus  #panicbuying
0	@seanmdav  Breaking:  #TrumpLiedAmericansDied  @realDonaldTrump  knew  #COVID19  was  AIRBORNE  and  chose  not  to  come  forward  with  that  information  #TrumpDeathToll200K  https://t.co/Ai2Q1nP5ZH
1	As  at  09:30  pm  10th  April  there  are  305  confirmed  cases  58  discharged  7  deaths  Lagos-  163  FCT-  56  Osun-  20  Edo-  12  Oyo-  11  Bauchi-  6  Akwa  Ibom-  5  Ogun-  7  Kaduna-  6  Enugu-  2  Ekiti-  2  Rivers-2  Kwara-  2  Delta-  2  Benue-  1  Ondo-  2  Katsina-4  Niger-  1  Anambra-  1
0	A  vital  video  depicts  angry  citizens  in  the  city  of  Wuhan  where  the  outbreak  of  SARS-CoV-2  began  bringing  down  a  5G  tower  due  to  its  connection  with  the  increased  deaths  from  the  COVID-19  pandemic.
1	States  reported  just  under  1000  deaths  not  far  from  the  7-day  average.  Our  data  set  shows  over  101  thousand  deaths  reported  by  states  not  including  5783  probable  and  confirmed  COVID  deaths  reported  by  NYC  but  not  (yet)  by  NY  state.  https://t.co/UcyaqRRq2M
1	#IndiaFightsCorona  States/UTs  made  responsible  to  ensure  that  every  hospitalized  COVID  patient  receives  oxygen.
1	CASE  STUDY:  About  22%  of  children  with  COVID-19  were  asymptomatic  and  66%  of  the  symptomatic  children  had  unrecognized  symptoms  at  the  time  of  diagnosis.  https://t.co/qfEeb1PVvi  https://t.co/boNE3vJmZD
1	New  large  scale  study  aims  to  find  out  why  BAME  healthcare  workers  are  at  higher  risk  for  COVID-19.  https://t.co/yRnbULrJrt
