,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,class
136,42.0,42.0,42.0,42.0,42.0,0.2872998537669176,0.30761172894729727,0.3371774775158627,0.07240556299109291,0.3444072491910052,0.7109128936161955,0.8456056336696868,0.1340091833482595,0.5101733935832844,0.07415859038360817,0.3094024595287317,0.9308351833891214,0.5613144095947472,0.4344159980929986,0.10487007291829553,0.03615271672219389,0.4759848271988426,0.05713748303590904,0.35167552189710605,C1_c2
137,0.09197950975033153,0.1511476256752764,0.7104098745018478,0.6247121663227494,0.7693207359212314,42.0,42.0,42.0,0.8311638012272583,0.7322865209320565,0.5729988972577925,0.8745613149317141,0.674798944636115,0.15805095326829144,0.5414419672921776,0.615168422690255,0.2901438763217349,0.3413674424088686,0.5621751005515879,0.2198595484679725,0.6828334506111835,0.7490025217627,0.002965251617578102,0.7422844297399158,C1_c3
138,0.3689329688456471,0.5657079781625012,0.5111109278012287,0.7958373449521096,0.8841145720236122,0.7871483370642339,42.0,42.0,42.0,0.9490710224853569,0.7866640405828942,0.05374422416979652,0.8409435517030639,0.7133564801108604,0.5937824507781402,0.0891211032682605,0.7577879146782277,0.807607181314995,0.3872844363290713,0.4594844046491018,0.9450440543811528,0.5732238585493517,0.4996709432307398,0.5593816124416663,C2_c1
139,0.44283439942576086,0.30420168022594607,0.8929745483675383,0.16485401505970576,0.6208647159605797,0.3038683472644653,0.6827550235959271,0.24555109861126323,42.0,42.0,42.0,0.4640820150812077,0.29626623329981394,0.5244047601044532,0.9944012973664729,0.3903096504152781,0.4102698710114073,0.24263429653668067,0.550686359376072,0.7405657553549577,0.21179841700520718,0.5640621221195705,0.8898587572929463,0.9883391263313923,C2_c2
140,0.41658648724367375,0.11112273728732847,0.09376726168969196,0.8743529404876962,0.8032466602269395,0.20984987765244656,0.21236506519906562,0.47114723260486324,0.1275974354230398,0.4339671404029456,0.05105397095612918,42.0,42.0,42.0,42.0,0.1954542556017138,0.7833004389516224,0.40709360878626055,0.939164194467819,0.9557485808554524,0.42731239033893476,0.17985235864993965,0.25143846582642704,0.3807035319037395,C2_c3
141,0.043044207735968065,0.09489427384385807,0.23136130921140108,0.680337845784083,0.47255056952620844,0.9372056461434808,0.464982369773131,0.4163222261631674,0.7083840908054432,0.13769241412954059,0.14205602705424214,0.33363207647159054,0.10680063586115329,0.7634468267900276,0.8302223605954981,42.0,42.0,42.0,0.7845169535489362,42.0,0.9023080254177424,0.926226807825972,0.4815162292685493,0.448851092728631,C3_c1
142,0.5749952424953156,0.03631587851181983,0.9661455791445817,0.0029418632293856106,0.08943182906695679,0.7487243197858315,0.3207947720155503,0.9804641974347496,0.06370719086769439,0.4853157818343611,0.07970443834220609,0.7152357063826352,0.2435894677642122,0.029870374647775755,0.12704483836099334,0.6622216866548363,0.11523743162431288,0.6428150225802289,0.8055556161869877,0.5364779270252393,42.0,42.0,42.0,42.0,C3_c2
143,0.45271458505846207,0.20777583697837643,0.19140725660754776,0.3085596258206492,0.20035261574581986,0.178953997508291,0.7678527213876979,0.3429111206994905,0.593091847276383,0.21179932332342388,0.3385887213622203,0.5372259083672642,0.3573357331944287,0.6355488518751514,0.555699887225636,0.2953472644742393,0.0738889907434721,0.38223441906368427,0.23273924809669833,0.6022542494663519,42.0,42.0,42.0,42.0,C3_c3
144,42.0,42.0,0.11653129386978123,0.7255643390798866,0.2636649577028788,0.35724986050471963,0.17319995651014042,0.11986059192294352,0.4732007761179896,0.45191412286652566,0.2603221261783849,0.34082036583535813,0.1900242954497895,0.08282669501752793,0.6282786959153576,0.3250375662486845,42.0,42.0,42.0,0.8818965272142941,0.41538928828546917,0.7308131881088157,0.00044453521416620845,0.21774200365477414,C1_c1
145,42.0,42.0,42.0,42.0,42.0,0.7117307010408787,0.2583464966952358,0.24499989724129834,0.25770075226424405,0.8705210193642678,0.5809967580038403,0.15647065653985204,0.8685879752150754,0.05906797179074208,0.8424377975043968,0.4821644936143491,0.4157582404066438,0.8956974030051208,0.9137431381818946,0.7783623995356875,0.33029918962103155,0.3357094359465115,0.6987802074057183,0.8378824605039331,C1_c2
146,0.7262997134280442,0.4846345369464199,0.41491271398002094,0.34249784239978953,0.32990563037211973,42.0,42.0,42.0,0.33692557974441306,0.6153161281403922,0.8240879862529035,0.5615089241115288,0.11911582051459979,0.8760902467013346,0.9837232232028003,0.10068994418751087,0.1312369522438417,0.17776096280659448,0.27690263061107256,0.23595781192247767,0.807169930852494,0.37109745038369935,0.8179249734063435,0.29108856764752367,C1_c3
147,0.7401194874822529,0.1531564638545807,0.8133994564458773,0.401930827179137,0.31750665795748156,0.6750694628692039,42.0,42.0,42.0,0.24241816347740186,0.5391142524456576,0.30439386998915596,0.6412107149132829,0.5972994511827681,0.8000415051238601,0.7983680521155582,0.3725707791036228,0.8596841092435588,0.8719638086132606,0.5258638875287845,0.09646850430132314,0.7106165096385163,0.2252775850947102,0.10502115980738846,C2_c1
148,0.6041598345048432,0.82580640929533,0.6900373917165241,0.4852961435012665,0.7435536391982079,0.6488197228615589,0.24361213561285844,0.1889769443467244,42.0,42.0,42.0,0.2608639894362017,0.3864468286926436,0.900660706187697,0.26148815295020733,0.24662789956765152,0.7347946969916183,0.27405554975906465,0.14509557416437013,0.437935040516072,0.9502740596460731,0.030511770884799616,0.8809446409099444,0.30348508415066644,C2_c2
149,0.4489984616614381,0.3828012149373117,0.29690645929865545,0.5131774248447489,0.9694926759270196,0.8593164253045424,0.3097045572134659,0.6897664295179405,0.5140741860876347,0.8028842013372159,0.5003276951278939,42.0,42.0,42.0,42.0,0.028498085213396696,0.30477019085984647,0.9593065924832938,0.8974454499905149,0.8343977931666475,0.8115430853481232,0.5392687185333815,0.3246522536893922,0.4237821912755,C2_c3
150,0.5477342096193244,0.09572943785042809,0.35381856664429656,0.8379307484247074,0.8684144773589095,0.7058132727754257,0.4963413068206719,0.7898454745131529,0.8911422442012419,0.15516541139353024,0.8836113788444767,0.16038447331443872,0.45321659200310593,0.3184615003743324,0.039352504632369834,42.0,42.0,42.0,0.5819233261637616,42.0,0.8987035775759724,0.076540120317106,0.6671995024238445,0.07930038470625145,C3_c1
151,0.4109846965070484,0.07890271197389287,0.17777887208949017,0.23134724062226697,0.5004181745003872,0.678851989576333,0.6752261576525747,0.8643239674081068,0.5771493442779758,0.998876490660936,0.33223380679220116,0.22545492908095455,0.7598388324475253,0.17331173857757598,0.7774544037164427,0.05997087729692718,0.23901842321449018,0.47404336243163037,0.19049660883576303,0.6133436444625794,42.0,42.0,42.0,42.0,C3_c2
152,0.9991811282127194,0.10910906898168693,0.9317751326602915,0.12706313159728122,0.5703694926173026,0.14585603373481903,0.7946691898834759,0.9570883560199143,0.273906545601148,0.1402000576925999,0.057145560057365596,0.8555917774319519,0.9139598125800359,0.4666598903565671,0.751300211857964,0.3958133695643733,0.28417368194818793,0.11107147370297321,0.554798219995322,0.0024346879374783637,42.0,42.0,42.0,42.0,C3_c3
153,42.0,42.0,0.7412909490358004,0.30841904893182737,0.0022542022229512515,0.6081503768521122,0.209231317176523,0.6352059477645204,0.528405298538601,0.40694618120653436,0.2060074178318646,0.02685526400647109,0.5341054434625955,0.6591455426378463,0.918469572965861,0.9727641737848529,42.0,42.0,42.0,0.28173339802043307,0.6640842875980434,0.04031055663974037,0.5548877156662163,0.4758895296983512,C1_c1
154,42.0,42.0,42.0,42.0,42.0,0.784694838105457,0.07119655332221797,0.4147838610127892,0.07936125138661276,0.908448647686281,0.47018136605727223,0.8288370833819313,0.8408098810663491,0.8818695512853284,0.09973444825584543,0.2831860400493028,0.13410532143051646,0.8581464333525124,0.6644637078911366,0.20814489277353843,0.3957333452694841,0.24359464932084607,0.44957834738130154,0.4106109447319708,C1_c2
155,0.912530376188474,0.07997222021019235,0.7215239962580813,0.2719955458513378,0.4057840155255833,42.0,42.0,42.0,0.5120251497978928,0.9867957251024189,0.9057660881302896,0.16920624395955752,0.7154516182950377,0.08310827800822418,0.19044888857096376,0.6738625995055586,0.6678283386495797,0.6556483545205811,0.7794614165139325,0.613408204730606,0.8925453160463404,0.582700556907417,0.43454780002744775,0.16580692627630478,C1_c3
156,0.17461716715949782,0.8196244156205535,0.36590317863900046,0.07110177838124465,0.7367504693097657,0.8659280088759949,42.0,42.0,42.0,0.895060894126158,0.30254685972680606,0.9672518445712269,0.9608485903192486,0.707645354879804,0.3035116409958165,0.5835345602660916,0.6699318479201655,0.2839237790919409,0.6321993212614364,0.06814552972780419,0.9241977173283006,0.722482903328387,0.5499107634754007,0.05202225266839089,C2_c1
157,0.8170339950985573,0.41750477422969423,0.8288502482006026,0.08937345697675059,0.9927261878105826,0.23969278703169739,0.06175834059382024,0.4084626675344233,42.0,42.0,42.0,0.14231252846635178,0.23611671625602637,0.5398983167338223,0.8872536582478402,0.1691922481892938,0.38386624169996997,0.013867620246883483,0.3165882288183416,0.3028089705280428,0.6562547611624627,0.16631880224056217,0.5304798702505625,0.151282654117193,C2_c2
158,0.6941113500628299,0.366700973182997,0.8569684525061979,0.7082063503237368,0.49187061043510116,0.9135597701316935,0.5313507807350987,0.7843468527040717,0.6782380569895955,0.8649199751120492,0.07747352166145982,42.0,42.0,42.0,42.0,0.9320477281086843,0.9557621257462124,0.5616686861118012,0.4112845197421495,0.06665453825790812,0.3979521100791179,0.9561396694549004,0.3167427632672173,0.709499798187673,C2_c3
159,0.7688259950670389,0.5987408704790231,0.3955902467086374,0.09212314340016137,0.5611464697649456,0.2070777897168814,0.5777159013578742,0.18000322875432484,0.783259887336892,0.7228552285529464,0.09764389749764646,0.7028428712215321,0.29558565147427784,0.5441472327227439,0.23447383183071613,42.0,42.0,42.0,0.9289960817103456,42.0,0.47766920568115623,0.10256227139613427,0.42953199123163865,0.6864270736025144,C3_c1
160,0.5636615440207923,0.35883589319681597,0.3520694706160523,0.5446958930817005,0.3107266841132492,0.3326456163424043,0.5011952881563643,0.9964835017004561,0.5017893142045562,0.8191254731016316,0.42267435292762323,0.4177449258597544,0.310672274430985,0.8199498218326606,0.22555938170227452,0.029286748063752643,0.0025803728846988117,0.6761664851211967,0.36384529965658263,0.27449677600162525,42.0,42.0,42.0,42.0,C3_c2
161,0.38702747339316945,0.6131173933162429,0.12514800970827855,0.8311592217364129,0.1955793783764841,0.7184472520848109,0.23836709198440686,0.8740549994699162,0.6660388378709122,0.4860771526923834,0.41970926637930184,0.6151355641181079,0.7314760401823913,0.974075418097641,0.12777827840025102,0.38096409178147606,0.5476227677184934,0.36144544929018907,0.9316240869566855,0.36953368325180125,42.0,42.0,42.0,42.0,C3_c3
162,42.0,42.0,0.41388847736647105,0.7420495826426232,0.16836281620896176,0.48691941244262815,0.40650927616021726,0.1370285624885751,0.5725732433120814,0.6651443877948677,0.4004288338073647,0.8142684614406195,0.9090196668101739,0.5974659985070908,0.6330857593034593,0.9352509955775099,42.0,42.0,42.0,0.5817420679091404,0.5541510754027036,0.4798480491987829,0.7328082536314854,0.15986047694794536,C1_c1
163,42.0,42.0,42.0,42.0,42.0,0.7587261349489977,0.4236611464889535,0.2508436992640377,0.4909490077276254,0.2916032079909867,0.41750185125546,0.5939259836895603,0.015754975931642212,0.19055295584934295,0.12955638634547562,0.9189409302381368,0.4329933890708535,0.5648428141495385,0.24165260199393856,0.8323110643796505,0.30806273452217214,0.13641243651409718,0.9122488022581873,0.8059943333299137,C1_c2
164,0.5554961128609037,0.028902419651416822,0.21789427551334206,0.8833897240857114,0.5132106340394906,42.0,42.0,42.0,0.3279474237704947,0.7508554174031487,0.7517564627733393,0.5916403315009939,0.13752078619870745,0.11813469195531023,0.5737513931716907,0.3556587530057137,0.5742111815119525,0.7308729507944868,0.1533279911596649,0.4199344536050986,0.8036707222888844,0.8385048973563872,0.603327136601488,0.497527237817346,C1_c3
165,0.9528270906438824,0.7174981250221102,0.8421197536369015,0.06851468825259477,0.5221909709640586,0.7542051775811425,42.0,42.0,42.0,0.9809570942405471,0.6537469795795613,0.2046680489634456,0.18362745785321022,0.34299518062603485,0.7513323584939531,0.8497199607596249,0.05779784911810837,0.8335626384947898,0.7342653831303425,0.37442232145334453,0.19125734106361303,0.16091046185585944,0.8094147424598639,0.8151382184215985,C2_c1
166,0.778612127902762,0.4341457220581708,0.7433950408675292,0.4597222640984472,0.48536544281402316,0.8937645286393519,0.6513419379867126,0.3825552417588215,42.0,42.0,42.0,0.4225497097901818,0.02187040090580117,0.6206928309528494,0.8061090141590618,0.44729640653441227,0.4509557529674936,0.4349396747206731,0.6103349084937585,0.08914090607571867,0.9159848507165521,0.05757739833996123,0.6749438969475092,0.7861358408555034,C2_c2
167,0.4394298051076003,0.36237552834385645,0.07920953722517121,0.8304551695066986,0.9999330593154114,0.20086698958754445,0.08533207852791158,0.5115960661171405,0.2514281252840229,0.19684235536756056,0.8478084734599248,42.0,42.0,42.0,42.0,0.5473965521106242,0.4938438180651318,0.12583752897870648,0.8032061171447673,0.6926430761661375,0.4843144393418001,0.912167440663725,0.7624777388123709,0.8399994089341494,C2_c3
168,0.16107387244419624,0.606399344854629,0.9094696645047954,0.7060225606449623,0.897738518793761,0.10774927327240202,0.8700346982796752,0.2851102205142688,0.0007128330704229136,0.03000557631505041,0.8277013870040896,0.3195257886963463,0.9375159461682526,0.7734598333567038,0.06183717302092051,42.0,42.0,42.0,0.5849038086617318,42.0,2.9573486534317794e-05,0.8412669986975525,0.6928861833146808,0.8114875340673726,C3_c1
169,0.8084732459568108,0.8011937767911076,0.15838238828632378,0.25703130648328787,0.7755987004881557,0.1118321695894211,0.45352288217414305,0.9349963002553904,0.5371399714376659,0.5232632090144596,0.5370987168934082,0.38630762971654753,0.9267477918471948,0.6549522916523649,0.8511294693760376,0.930832419420308,0.777764105149582,0.6938110551343826,0.7736856021831928,0.21357908147924187,42.0,42.0,42.0,42.0,C3_c2
170,0.639420995980736,0.783722908425819,0.847429551380654,0.9418756710507019,0.5719604269026656,0.9292911250682546,0.6839355366642093,0.6534283306042986,0.27986846770756824,0.3306738226026621,0.9801163932013527,0.32550194031265667,0.6345135638306081,0.27932744276642796,0.30250207844730526,0.8850490615253045,0.13554698606536142,0.3687777504703278,0.48616334947989803,0.6117874987777875,42.0,42.0,42.0,42.0,C3_c3
171,42.0,42.0,0.33294054018760055,0.37553782898847654,0.13394439064479158,0.10871674384309449,0.9211066901761008,0.009203553885822724,0.32904883820165076,0.535378234405343,0.9277400526316165,0.6323493300511225,0.34172056878322044,0.24702545908671436,0.34963095078124173,0.9128415987712754,42.0,42.0,42.0,0.18059417974959202,0.8332265534106867,0.9780785157635358,0.06901836183491716,0.8763654371617501,C1_c1
172,42.0,42.0,42.0,42.0,42.0,0.7095928596637265,0.11756352397301117,0.21169156915481624,0.7371612519045208,0.7974165628872953,0.25934713760550676,0.20458455847479529,0.5447638829115248,0.5643063627600694,0.517478485764841,0.6867805411232173,0.324141298344255,0.16373360202758047,0.2890156667483451,0.29301876257806925,0.6420215819112165,0.32375849152675995,0.4637178676175333,0.16408565193360103,C1_c2
173,0.6441939604670149,0.41631261021937727,0.30070484210054016,0.6115944885796337,0.7142135822099848,42.0,42.0,42.0,0.19770895266246447,0.5128608889465022,0.390855346807891,0.23010963523674777,0.763279273606819,0.8156464674579174,0.3814091791671119,0.5729275351666686,0.13912883238953222,0.25265116859816283,0.016324103352672203,0.6169571294960076,0.015280745487867065,0.08445101372301655,0.21880167882739854,0.21322626759396146,C1_c3
174,0.7794722272694362,0.062421928071738186,0.6223340197839291,0.9894915531404965,0.9441695469264851,0.1406350677101511,42.0,42.0,42.0,0.5048303714097786,0.6102608605283767,0.7741740053754183,0.25006871386381,0.57757071599494,0.033433780679695824,0.7052328023323357,0.2994945786817601,0.22839303568775982,0.5432307268645028,0.7031448861727527,0.20860587120508067,0.16311893712568293,0.29005289783644794,0.7302895347813545,C2_c1
175,0.5579227502911482,0.8485330692146786,0.5224433710202734,0.99384620506785,0.01670009369827019,0.25076122401804246,0.18400002738137267,0.6178308683446306,42.0,42.0,42.0,0.48705942637866084,0.956326397604018,0.275694808466427,0.05882539282484389,0.5774064915912225,0.06271661272066709,0.9255341414099013,0.5154007953926396,0.9582696213710911,0.1412110221203079,0.6567788104744513,0.47196119876096554,0.22707471671007906,C2_c2
176,0.8457946746327933,0.9938422160855065,0.8180401113972569,0.2793127505223333,0.5414291349188093,0.7674016196868604,0.24040026677485105,0.7033396844246504,0.45389724448477586,0.06994823247283033,0.05072309757790805,42.0,42.0,42.0,42.0,0.7212184064091648,0.25384431089587745,0.9902744724087614,0.4930487587474317,0.040979180050658925,0.9847077204426803,0.7100226192029446,0.11067377580697779,0.682720414176994,C2_c3
177,0.27852438434280036,0.20580420296124513,0.9448017405269656,0.680724388871369,0.7852333715951333,0.23181923179247743,0.030803772446126754,0.7049027215130452,0.8961267549450452,0.10431236053544712,0.9146976023346549,0.1868356647701973,0.46244987534165616,0.8482473249374535,0.4689129661542728,42.0,42.0,42.0,0.06645479753218897,42.0,0.8933099704618771,0.16347517995842853,0.6169341990156229,0.4383017270803924,C3_c1
178,0.9954538942641417,0.12093934146760232,0.10358400299191206,0.350246893342007,0.9068939878908393,0.08540152936282819,0.9076801210278648,0.2508419258823492,0.2708486919193658,0.08712670669095535,0.37681654692421584,0.14537694902582432,0.08585211517664837,0.8848240217504636,0.4386824322681304,0.06966116115358012,0.9143834063971427,0.24724551749676227,0.5222437042296977,0.21714678794478792,42.0,42.0,42.0,42.0,C3_c2
179,0.271557348875754,0.19901142014795425,0.8992759502908584,0.9457237222540809,0.26011880193363224,0.7515735591982788,0.3719708399455406,0.3162938198929248,0.3818444376583693,0.7544378602399378,0.40392652148502917,0.56866285811043,0.5812150029013249,0.3275752104806531,0.36706966747529457,0.6973031627448323,0.008135260178181003,0.28696567620490465,0.7628283660601326,0.9319890139135564,42.0,42.0,42.0,42.0,C3_c3
180,42.0,42.0,0.4845211984648079,0.48968423344300416,0.03705869214954971,0.14238218197087693,0.5315053651672524,0.19847176860716742,0.21313789385901616,0.09845301988081867,0.9185108283993216,0.16979580841292796,0.6884450497412495,0.902917774246516,0.3742713162535948,0.8733180263464331,42.0,42.0,42.0,0.4333043917422227,0.6548042137232779,0.8371406673614213,0.2283150165231782,0.22003775038591622,C1_c1
181,42.0,42.0,42.0,42.0,42.0,0.40021512875911924,0.1877868163079972,0.5410402673032683,0.5675604397935997,0.17487727865764735,0.9494260316670795,0.7226775343005906,0.969521537289486,0.02249893749371701,0.18533274504860542,0.6350374383235172,0.8489343565647984,0.06691389879495191,0.5085516210836276,0.9781728193120868,0.0674402456537816,0.1979989186548643,0.49033583051992713,0.08678774538564515,C1_c2
182,0.8984422720274972,0.6053048959199832,0.03129179288395478,0.2080416338787453,0.7121517315357259,42.0,42.0,42.0,0.9552261502233429,0.42101391790702414,0.706908762542979,0.678054320353064,0.7498371575485714,0.6403109474947823,0.6331982796462979,0.039337987774559435,0.8423906433942513,0.23729966766636124,0.10259127205088436,0.5129008523377382,0.4738029022951734,0.23412022817721811,0.6629463614946433,0.5258973024918852,C1_c3
183,0.6341422220789025,0.2900130076347871,0.9831535645841286,0.8065761724395839,0.5992051450081366,0.8405104221923839,42.0,42.0,42.0,0.8794628638698339,0.636672976298816,0.19545358104068922,0.5999780546240328,0.5795356786626359,0.7119624531138933,0.173575753897671,0.8365698852232895,0.8391010201887695,0.6864123638670387,0.12574532514734982,0.008879140611133485,0.7411436078897767,0.46483948673607833,0.6056806945868168,C2_c1
184,0.722748778540858,0.024535078058698256,0.08223084845872586,0.42445583725801783,0.15495483410634836,0.8080055820112282,0.02001542504851428,0.7555268393844362,42.0,42.0,42.0,0.813221238430964,0.19888411210519175,0.728669344644539,0.9800068271776043,0.3976474651752083,0.521423539805028,0.032166987670819824,0.6580213820624026,0.7320965956883779,0.1592361507288298,0.5007520469312068,0.35671324671285554,0.11504758595590903,C2_c2
185,0.5544722234597216,0.3267090736277459,0.2438955014513844,0.740558746489529,0.2611652093567738,0.9070070652422499,0.8842528225551504,0.18403630212887534,0.18930549953248033,0.6730812521962384,0.30224184755576855,42.0,42.0,42.0,42.0,0.3718693904160383,0.7202195695213479,0.6194667557787379,0.32883802095498227,0.9648471078354917,0.19509770120063352,0.7201940449025745,0.5672864894190989,0.43679006494673756,C2_c3
186,0.21521225570262392,0.5151678321223641,0.9659653194283168,0.6926578343452624,0.00937335750056767,0.03161449311310738,0.8577482689487111,0.2330437387048503,0.6022772523978761,0.5221605688135793,0.8377137577151901,0.5287946614222483,0.15373351445322891,0.2047951118563478,0.8475858839004812,42.0,42.0,42.0,0.7741305685814162,42.0,0.9930805493669967,0.17171428241036857,0.8943762245261114,0.5351831644228919,C3_c1
187,0.8006193470384751,0.627633533236845,0.2859770904364036,0.07304751653349628,0.54848244929499,0.19688236259914538,0.5563224014293296,0.8856525591957198,0.11246585431607958,0.6562316354062373,0.105098624558005,0.13249650500720656,0.014502330061948343,0.2915561056545828,0.9702157017023051,0.589693192924765,0.7882378015314075,0.36743646423247656,0.3040700168942567,0.8451932707399777,42.0,42.0,42.0,42.0,C3_c2
188,0.7352511444049357,0.15959465699046382,0.029474703856120055,0.4334668179883745,0.9854470742754322,0.332006246150091,0.36359808983147146,0.04306721088219312,0.7995048890124545,0.33969759061473315,0.44572087614955413,0.8823863112420209,0.7479716667583814,0.20522472054813712,0.14816818848427205,0.23663083276473273,0.37698127550703453,0.16110234072217877,0.9769375733287942,0.7782401505603043,42.0,42.0,42.0,42.0,C3_c3
189,42.0,42.0,0.3478516141835307,0.15472293931296,0.5878947188908504,0.6838226675625597,0.8161716413004674,0.9212949495135295,0.49754872193147637,0.550469691826979,0.9954625031963895,0.34648321027903173,0.49777208466127176,0.06697270211513817,0.28253219323619694,0.6303473996054924,42.0,42.0,42.0,0.983527521284831,0.43870187181813025,0.49750866518754056,0.34084268272310825,0.3261254589753769,C1_c1
190,42.0,42.0,42.0,42.0,42.0,0.667751593771346,0.6695932013112544,0.0740839522008816,0.801788322178494,0.6751682267125493,0.5031428475812681,0.7202917898350257,0.33290065889798826,0.2876679446523268,0.5006720636462417,0.9338369682432385,0.10489355603038697,0.09252883828796621,0.35921423138658715,0.3836849851233335,0.5572486118715811,0.006677827285607618,0.28908702669642883,0.4306558232758584,C1_c2
191,0.9405324368643111,0.17915460635263658,0.4940651056740186,0.6231816719933382,0.005052507294284414,42.0,42.0,42.0,0.6795894813986673,0.8423491002382099,0.9878050141751364,0.05838463365233204,0.8910388472914939,0.5351716662054175,0.5450318041311379,0.8070210263502986,0.8556547862893277,0.11506858269730946,0.4740739588676316,0.26530128365538663,0.28508644475493083,0.12210203340394599,0.007587801673180072,0.870740786851231,C1_c3
192,0.10510239469896532,0.5728919652654101,0.6429703319731359,0.028128688850181827,0.6441524253127906,0.036699058110862826,42.0,42.0,42.0,0.12820776028548853,0.3340075644035291,0.5146859098102389,0.19979871235893298,0.7602971802517179,0.6896150162261216,0.1742273036134967,0.24736328030505883,0.5623584997362245,0.050774386211383415,0.8528914276083984,0.43978306166025793,0.07525001599035042,0.2659751727785009,0.4550349162883026,C2_c1
193,0.27394610855223667,0.0512902768244925,0.0696410599334274,0.7901049865931021,0.5475458472532119,0.25021434788038155,0.7935874880171704,0.6595384367873539,42.0,42.0,42.0,0.7043962569063923,0.28339011483285126,0.8261583376144293,0.7312583813915965,0.19100929808998957,0.40284332386065735,0.49962440492473803,0.9246698297207178,0.9670550383722845,0.9731765231438811,0.06802475385674622,0.127961186020093,0.7392513821738572,C2_c2
194,0.34259226723980196,0.5925548229379959,0.4972760982265203,0.27545721245216126,0.03042602124010252,0.6281104311056499,0.4730038999179854,0.1748873284100585,0.7441055083304391,0.17343323726534077,0.5105470517983731,42.0,42.0,42.0,42.0,0.9698542965049252,0.16862120754364385,0.44890336706168477,0.6046235572739208,0.13050939709734877,0.23939771459994352,0.36334413309194946,0.958113034208496,0.975331570892963,C2_c3
195,0.9298581911956857,0.6375715260974334,0.9787605299790609,0.25378040513707867,0.3329956063373706,0.7318865890287876,0.8403058090864668,0.9306734583814238,0.09293548014896336,0.7289027273433487,0.05622639866019041,0.7780771811809168,0.13254893316277805,0.056614476952102644,0.08655957923003699,42.0,42.0,42.0,0.4364869060420301,42.0,0.8883437343083394,0.7313335741503476,0.4519635799068089,0.20711086099409404,C3_c1
196,0.9024030862323247,0.7620083791532242,0.6906495914374743,0.1727829687706659,0.13470681691213882,0.6596465285543797,0.7024445232696743,0.9617846591490714,0.5154102483431259,0.30162515425875835,0.4688647711022066,0.3066407359798955,0.8515816418621958,0.8495585726857496,0.3523114561877445,0.2419063493013165,0.4647034466098193,0.05761567089824038,0.9447120851819487,0.8702296673432298,42.0,42.0,42.0,42.0,C3_c2
197,0.8319840085440161,0.5323977120951225,0.8843109029922791,0.9551279155007096,0.32894455846758286,0.7246665374738347,0.2905693017485237,0.21867935177201825,0.9207375381605819,0.4122851699587248,0.8138730390728092,0.477828323371451,0.2596682782767429,0.9422098457798184,0.7382362838108782,0.306489388550522,0.5472927078165674,0.7508551107425232,0.994756608537105,0.7754513607883539,42.0,42.0,42.0,42.0,C3_c3
198,42.0,42.0,0.46106224906713356,0.6852296105381566,0.9585146646974069,0.24767160932830046,0.7791027915411576,0.5287764194299956,0.6984997483958681,0.04186951188386778,0.3657114804623314,0.8959827249627325,0.012712774683711459,0.6887866042759291,0.0033490777324889365,0.04583028185626137,42.0,42.0,42.0,0.9116385613947157,0.0015234049055120602,0.6786408467517179,0.13192922749439473,0.21222008983418927,C1_c1
199,42.0,42.0,42.0,42.0,42.0,0.5535891377715543,0.14923065996767915,0.027679641977554126,0.14387818773509142,0.5193629557425036,0.5814678799087541,0.8289651453440546,0.5506811091992747,0.5861317811000657,0.45261656298896735,0.3186245973511884,0.4309202229146796,0.8625870693985326,0.858858819813836,0.4381479634509732,0.914098433119809,0.6634308256078065,0.4591587508077867,0.7686953381788755,C1_c2
200,0.8852933860471829,0.5211329473577408,0.6324833897378714,0.9433398042609092,0.6202807526678534,42.0,42.0,42.0,0.3112212341905164,0.4313911312107379,0.7178118341592037,0.9915282447523027,0.8752473434710863,0.8348985112053572,0.23017287811705223,0.9047338633332749,0.9353324398348049,0.614195636722066,0.33638950409787527,0.25082639736621604,0.4748183772308331,0.017663224125126442,0.47223046054453843,0.28889052610777566,C1_c3
201,0.5224153042183205,0.8563383435774506,0.8041694181206969,0.4222257651123684,0.06992425915918776,0.9865453888525934,42.0,42.0,42.0,0.5511971125899071,0.9166683220466593,0.3758424110655053,0.02740732402763668,0.20050783339837497,0.19480366980778052,0.6328285554369169,0.4592279084675692,0.6230539377194544,0.8829055330018595,0.9619021751145364,0.050122600881601254,0.17858932724107957,0.5044110033660972,0.6871455441629485,C2_c1
202,0.7597575356565555,0.7383670196792886,0.9885240112511363,0.1367487576243045,0.404258304183859,0.9709139923099964,0.8476766481339417,0.9312057985107308,42.0,42.0,42.0,0.3603318480423957,0.2729984569957642,0.5615660061059317,0.7820409352995995,0.7459613405439516,0.6363004491801914,0.25137589484934264,0.001843844675255668,0.5829243007584658,0.8771117387507354,0.30322316606535626,0.2858534250019853,0.4763922737355639,C2_c2
203,0.5088413239948184,0.30606061604282353,0.9647480720935212,0.4094193886272883,0.30229239524731566,0.5072972031110118,0.6311821391189265,0.3182872945801303,0.194653532890407,0.4645199071319801,0.9280754310174535,42.0,42.0,42.0,42.0,0.45442853357457313,0.35246653904971437,0.8515901650968399,0.6985733235248487,0.6920205153228083,0.8941038835267503,0.06750377838771182,0.8561380050971086,0.256480380706992,C2_c3
